review_id,restaurant_id,restaurant_name,review_text,review_text_cleaned,rating,review_date,review_source,word_count,sentiment_score,sentiment_subjectivity,sentiment_category,area,cuisine_primary,price_category
rev_01025,src3_132,Dar Beirut,"[Authentic Lebanese] Very nice and authentic Lebanese place. The food was delicious and served in generous portions. The atmosphere was warm and welcoming. We were especially impressed that they took the effort to modify and reprepare the dishes for a celiac guest.
Very good and friendly service overall — highly recommended👍🏼",Authentic Lebanese: Very nice and authentic Lebanese place. The food was delicious and served in generous portions. The atmosphere was warm and welcoming. We were especially impressed that they took the effort to modify and reprepare the dishes for a celiac guest. Very good and friendly service overall — highly recommended👍🏼,5.0,,TripAdvisor,51,,,Unknown,Gouraud Street Near Gemmayzeh Police Station,Unknown,Unknown
rev_01026,src3_132,Dar Beirut,"[Excellent and client oriented] I visit regularly since I live nearby. Excellent food, very friendly atmosphere and excellent service. I feel very relaxed in this restaurant. The only short come  is that they have no knnefeh","Excellent and client oriented: I visit regularly since I live nearby. Excellent food, very friendly atmosphere and excellent service. I feel very relaxed in this restaurant. The only short come is that they have no knnefeh",5.0,,TripAdvisor,36,,,Unknown,Gouraud Street Near Gemmayzeh Police Station,Unknown,Unknown
rev_01027,src3_132,Dar Beirut,"[A must try in Beirut, just super !] An absolute super place 👍👍. Love from the first sight 😍: the green and clean feeling. Nested in famous expat (Achrafieh) area. But it’s not expensive at all. Super quality food, lunch for 4 persons costs us 55 USD only 👍😋👌","A must try in Beirut, just super !: An absolute super place 👍👍. Love from the first sight 😍: the green and clean feeling. Nested in famous expat (Achrafieh) area. But it’s not expensive at all. Super quality food, lunch for 4 persons costs us 55 USD only 👍😋👌",5.0,,TripAdvisor,49,,,Unknown,Gouraud Street Near Gemmayzeh Police Station,Unknown,Unknown
rev_01028,src3_132,Dar Beirut,"[Love this place] It wasnt my first time there, I like the food and the ambiance, they nail every dish perfectly, oriental cuisine is something I love to experience wherever Im in beirut and visit Dar.","Love this place: It wasnt my first time there, I like the food and the ambiance, they nail every dish perfectly, oriental cuisine is something I love to experience wherever Im in beirut and visit Dar.",5.0,,TripAdvisor,36,,,Unknown,Gouraud Street Near Gemmayzeh Police Station,Unknown,Unknown
rev_01029,src3_132,Dar Beirut,"[Traditional Place] I have 3 places for Arguile/hookah in Beirut that I frequently visit and Dar Beirut in one of them. Additionally, their variety of Lebanese dishes is good. I always enjoyed my visits, staff are friendly and the environment is traditional","Traditional Place: I have 3 places for Arguile/hookah in Beirut that I frequently visit and Dar Beirut in one of them. Additionally, their variety of Lebanese dishes is good. I always enjoyed my visits, staff are friendly and the environment is traditional",5.0,,TripAdvisor,42,,,Unknown,Gouraud Street Near Gemmayzeh Police Station,Unknown,Unknown
rev_01030,src3_436,The Glow Paradise,"[Cozy Vibes!!] This cozy place offers a warm and welcoming atmosphere that makes it a perfect place to relax or catch up with friends👍🏻👍🏻 The coffee is rich, flavorful, and consistently well-made, while the drink menu features a great variety of delicious options to suit every taste. Whether you’re in the mood for something classic or something new, there’s always something satisfying to sip on. The space is clean, comfortable, and thoughtfully designed, creating a great environment for both conversation and quiet time. Friendly staff and quality beverages make this place a spot worth visiting regularly. Highly recommended👏🏻","Cozy Vibes!!: This cozy place offers a warm and welcoming atmosphere that makes it a perfect place to relax or catch up with friends👍🏻👍🏻 The coffee is rich, flavorful, and consistently well-made, while the drink menu features a great variety of delicious options to suit every taste. Whether you’re in the mood for something classic or something new, there’s always something satisfying to sip on. The space is clean, comfortable, and thoughtfully designed, creating a great environment for both conversation and quiet time. Friendly staff and quality beverages make this place a spot worth visiting regularly. Highly recommended👏🏻",5.0,,TripAdvisor,98,,,Unknown,Gouraud St The Glow Paradise,Unknown,Unknown
rev_01031,src3_436,The Glow Paradise,[Perfect spot to know what Gemmayzeh is all about.] Amazing atmosphere and lovely vibes. Whether you want a creamy latte or a healthy bite Glow Gemmayzeh is the place to be.,Perfect spot to know what Gemmayzeh is all about.: Amazing atmosphere and lovely vibes. Whether you want a creamy latte or a healthy bite Glow Gemmayzeh is the place to be.,5.0,,TripAdvisor,31,,,Unknown,Gouraud St The Glow Paradise,Unknown,Unknown
rev_01032,src3_436,The Glow Paradise,"[My Go To Spot in Beirut] The Glow Paradise is one of my favorite spots in Beirut! I absolutely love their protein pancake and Glow Coffee, both are a must! The vibe is always on point, super cozy and welcoming. 
If you're in Lebanon, this place is a must visit!","My Go To Spot in Beirut: The Glow Paradise is one of my favorite spots in Beirut! I absolutely love their protein pancake and Glow Coffee, both are a must! The vibe is always on point, super cozy and welcoming. If you're in Lebanon, this place is a must visit!",5.0,,TripAdvisor,50,,,Unknown,Gouraud St The Glow Paradise,Unknown,Unknown
rev_01033,src3_436,The Glow Paradise,"[Favorite Place] Favorite place to visit everday, my favorite is thier matcha !
Best brunch spot in Beirut.
I love how positive the space is.
Definite a daily go-to!","Favorite Place: Favorite place to visit everday, my favorite is thier matcha ! Best brunch spot in Beirut. I love how positive the space is. Definite a daily go-to!",5.0,,TripAdvisor,29,,,Unknown,Gouraud St The Glow Paradise,Unknown,Unknown
rev_01034,src3_436,The Glow Paradise,"[Great food, nice vibe!] Great food, nice vibe. I tried their Glow Coffee, was a 10/10! Will definitely be coming back soon! Heard they’re launching soft serve soon. Would wana try that too","Great food, nice vibe!: Great food, nice vibe. I tried their Glow Coffee, was a 10/10! Will definitely be coming back soon! Heard they’re launching soft serve soon. Would wana try that too",5.0,,TripAdvisor,33,,,Unknown,Gouraud St The Glow Paradise,Unknown,Unknown
rev_01035,src3_370,Salud,"[Good experience] The place is very well decorated and the vintage style is really attractive.
They have a wide variety of food and alcohol.
The service is ok.
Chicken fajitas is tasty bas the portion is small and could be improved specially versus the price.",Good experience: The place is very well decorated and the vintage style is really attractive. They have a wide variety of food and alcohol. The service is ok. Chicken fajitas is tasty bas the portion is small and could be improved specially versus the price.,4.0,,TripAdvisor,45,,,Unknown,El Sultan Ibrahim Street Jal El Dib,Unknown,Unknown
rev_01036,src3_370,Salud,"[Great Mexican food] Finally a new Mexican place that has great food and amazing drinks.
The service is very good.
They have regular seating as well as high table/bar seating and well spread out. ",Great Mexican food: Finally a new Mexican place that has great food and amazing drinks. The service is very good. They have regular seating as well as high table/bar seating and well spread out.,4.0,,TripAdvisor,34,,,Unknown,El Sultan Ibrahim Street Jal El Dib,Unknown,Unknown
rev_01037,src3_370,Salud,"[Salud] The best food ever, lovely place, good location, friendly staff, lovely decoration, suits friends an families.","Salud: The best food ever, lovely place, good location, friendly staff, lovely decoration, suits friends an families.",5.0,,TripAdvisor,17,,,Unknown,El Sultan Ibrahim Street Jal El Dib,Unknown,Unknown
rev_01038,src3_370,Salud,"[Loved it] Went today and i fell in love with the decor. A 100 photos can be taken at the restaurant and it would still feel like you dodnt capture enough. I ordered the quesadillas de rajas and it was very good. The ambience is pretty great. The fact that the indoor seating at one point of the place where i sat was opened to the outdoor street was great. Prices are mid-range about $50 for 2 persons.
P.S: Gave our car to the valet right infront of the restaurant and it was 10,000 L. L. which is around $7","Loved it: Went today and i fell in love with the decor. A 100 photos can be taken at the restaurant and it would still feel like you dodnt capture enough. I ordered the quesadillas de rajas and it was very good. The ambience is pretty great. The fact that the indoor seating at one point of the place where i sat was opened to the outdoor street was great. Prices are mid-range about $50 for 2 persons. P.S: Gave our car to the valet right infront of the restaurant and it was 10,000 L. L. which is around $7",5.0,,TripAdvisor,100,,,Unknown,El Sultan Ibrahim Street Jal El Dib,Unknown,Unknown
rev_01039,src3_370,Salud,[Average Mexican food but full marks for ambiance] We went to this Mexican place in Beirut on a rainy day. Probably that's explain why the restaurant was almost empty. The staff were courteous and explained the menu. Quantity of the food was good but the taste was average. We had better Mexican food in Beirut. The overall ambiance was good. The restaurant was clean and welcoming.,Average Mexican food but full marks for ambiance: We went to this Mexican place in Beirut on a rainy day. Probably that's explain why the restaurant was almost empty. The staff were courteous and explained the menu. Quantity of the food was good but the taste was average. We had better Mexican food in Beirut. The overall ambiance was good. The restaurant was clean and welcoming.,3.0,,TripAdvisor,66,,,Unknown,El Sultan Ibrahim Street Jal El Dib,Unknown,Unknown
rev_01040,src3_191,Hale,"[A cosy place on the steps] A very nice coffee place on the steps, nice cakes, a it dry though
The people are pleasant 
The setting is quaint 
It’s cosy 
A nice selection of organic stuff going on here
A bit pricey","A cosy place on the steps: A very nice coffee place on the steps, nice cakes, a it dry though The people are pleasant The setting is quaint It’s cosy A nice selection of organic stuff going on here A bit pricey",4.0,,TripAdvisor,42,,,Unknown,Steps,Unknown,Unknown
rev_01041,src3_337,Pasta di Casa,"[very lovely place] it is a very small restaurant, italian, but the food is excellent, the prices are medium range and the decoration is sooo nice","very lovely place: it is a very small restaurant, italian, but the food is excellent, the prices are medium range and the decoration is sooo nice",4.0,,TripAdvisor,26,,,Unknown,Jumblatt road off Clemenceau Street Hamra,Unknown,Unknown
rev_01042,src3_337,Pasta di Casa,"[Great pasta - friendly owner!] We are regulars of this place, and tried pretty much all the pastas, all if which are great. 
Our personal recommendations are the Alfredo and Pesto. 
The owner is very friendly and usually offers us complementary items. ","Great pasta - friendly owner!: We are regulars of this place, and tried pretty much all the pastas, all if which are great. Our personal recommendations are the Alfredo and Pesto. The owner is very friendly and usually offers us complementary items.",4.0,,TripAdvisor,42,,,Unknown,Jumblatt road off Clemenceau Street Hamra,Unknown,Unknown
rev_01043,src3_337,Pasta di Casa,[Shot down] We would like to let our costumers know that we shot down our operation permanently and thank you                                                       The reason is bad economic and lost interest in the country after 25 years of operation                                   Hop the situation will change and gets better and all the best for all our costumers ,Shot down: We would like to let our costumers know that we shot down our operation permanently and thank you The reason is bad economic and lost interest in the country after 25 years of operation Hop the situation will change and gets better and all the best for all our costumers,5.0,,TripAdvisor,52,,,Unknown,Jumblatt road off Clemenceau Street Hamra,Unknown,Unknown
rev_01044,src3_337,Pasta di Casa,[pasta di casa] This small genuine Italian place is perfect for pasta lovers! The owner is Italian and they di their own pasta from scratch! Discovered this place by mistake while parking in the area and wasn't disappointed when i tried it and since then am a fan! Huge portions in comparison to other pasta serving places! A cosy little place worth the try in clemenceau area,pasta di casa: This small genuine Italian place is perfect for pasta lovers! The owner is Italian and they di their own pasta from scratch! Discovered this place by mistake while parking in the area and wasn't disappointed when i tried it and since then am a fan! Huge portions in comparison to other pasta serving places! A cosy little place worth the try in clemenceau area,5.0,,TripAdvisor,67,,,Unknown,Jumblatt road off Clemenceau Street Hamra,Unknown,Unknown
rev_01045,src3_337,Pasta di Casa,[Don't bother] Not very good pasta. Soggy and over cooked. Too much butter or oil. No traditional flavor. Too much tomato paste. Stay away. Appetizers were good though. ,Don't bother: Not very good pasta. Soggy and over cooked. Too much butter or oil. No traditional flavor. Too much tomato paste. Stay away. Appetizers were good though.,1.0,,TripAdvisor,28,,,Unknown,Jumblatt road off Clemenceau Street Hamra,Unknown,Unknown
rev_01046,src3_209,Jars & Co,"[Something Different] Its a different than the typical food service plates. its a nice concept for healthy food, the prices are good and its good for a change from time to time from typical food experience.","Something Different: Its a different than the typical food service plates. its a nice concept for healthy food, the prices are good and its good for a change from time to time from typical food experience.",5.0,,TripAdvisor,36,,,Unknown,Omar Amin Street,Unknown,Unknown
rev_01047,src3_076,Better From Scratch,"[Excellent] 10 over 10 is not enough. Amazing how a small place can offer such great desserts. Cookies are mouthwatering. Cupcakes, cookie dough Oreo are a must try. Very vibrant, positive,and friendly staff. Prices are reasonable. ","Excellent: 10 over 10 is not enough. Amazing how a small place can offer such great desserts. Cookies are mouthwatering. Cupcakes, cookie dough Oreo are a must try. Very vibrant, positive,and friendly staff. Prices are reasonable.",5.0,,TripAdvisor,36,,,Unknown,Amir Omar Street,Unknown,Unknown
rev_01048,src3_076,Better From Scratch,"[It's not Just Better It's the Best] Finally a bakery in Lebanon that produces excellent/super tasty cookies, cinnamon rolls, brownies and many other delicious treats exactly the real American way like they should be done. Bravo. I have almost lost hope in getting decent cookies after tasting several bakeries productions in Beirut. Until I read great reviews about this place. I went there with no high expectations but luckily I was amazed. It's a small cute little shop in a clam area in Beirut. The goodies are very well displayed. The lady who helped me was friendly and informative. I grabbed one cinnamon roll, one kinder filled cookie, one caramel (Twix) brownie and finally one cake ball filled with Nutella. I can safely say that all what I have purchased were amazingly tasty. It's clear that this bakery uses only premium quality ingredients and it has the real American know how. The cookie is big, chewy and generously filled. The cake ball filled with Nutella and dipped in chocolate is out of this world. The brownie was rich and moist. Cinnamon roll was fresh and full of flavors. Portions are more than fair and the prices for those jewels are so reasonable. I so recommend this bakery.","It's not Just Better It's the Best: Finally a bakery in Lebanon that produces excellent/super tasty cookies, cinnamon rolls, brownies and many other delicious treats exactly the real American way like they should be done. Bravo. I have almost lost hope in getting decent cookies after tasting several bakeries productions in Beirut. Until I read great reviews about this place. I went there with no high expectations but luckily I was amazed. It's a small cute little shop in a clam area in Beirut. The goodies are very well displayed. The lady who helped me was friendly and informative. I grabbed one cinnamon roll, one kinder filled cookie, one caramel (Twix) brownie and finally one cake ball filled with Nutella. I can safely say that all what I have purchased were amazingly tasty. It's clear that this bakery uses only premium quality ingredients and it has the real American know how. The cookie is big, chewy and generously filled. The cake ball filled with Nutella and dipped in chocolate is out of this world. The brownie was rich and moist. Cinnamon roll was fresh and full of flavors. Portions are more than fair and the prices for those jewels are so reasonable. I so recommend this bakery.",5.0,,TripAdvisor,207,,,Unknown,Amir Omar Street,Unknown,Unknown
rev_01049,src3_076,Better From Scratch,"[Amazing dessert] This place is recommended for sweet cravers. Amazing dessert.
KitKat and crunch cookies are super. Gluten free cookies are available too. 
As for cup cakes, I loved the taste of red velvet cookie dough and tarboosh. 
Coockie dough oreo with chocolate dip is a must try.
Good service and fair prices.","Amazing dessert: This place is recommended for sweet cravers. Amazing dessert. KitKat and crunch cookies are super. Gluten free cookies are available too. As for cup cakes, I loved the taste of red velvet cookie dough and tarboosh. Coockie dough oreo with chocolate dip is a must try. Good service and fair prices.",5.0,,TripAdvisor,53,,,Unknown,Amir Omar Street,Unknown,Unknown
rev_01050,src3_076,Better From Scratch,"[Great cinnamon rolls and cookies] A small outlet in clemenceu offering great dessert. Love the cinnamon rolls, generously filled. Cup cakes taste as good as it look. The cookies are amazing especially chocolate kinder cookies. M&M dough is a good choice too. Nice staff and good prices","Great cinnamon rolls and cookies: A small outlet in clemenceu offering great dessert. Love the cinnamon rolls, generously filled. Cup cakes taste as good as it look. The cookies are amazing especially chocolate kinder cookies. M&M dough is a good choice too. Nice staff and good prices",5.0,,TripAdvisor,47,,,Unknown,Amir Omar Street,Unknown,Unknown
rev_01051,src3_076,Better From Scratch,"[Cookie dream] I was planning to visit the shop since months, and finally made it! i wanted to get my friend a different ""cake"" for her birthday and i was sure i will find what i am searching for in Nahlan's kitchen!
I enjoyed chatting with the staff and got a tasty Reese peanut butter cookie topped with a chocolate cookie dough!
Definitely coming back for more!","Cookie dream: I was planning to visit the shop since months, and finally made it! i wanted to get my friend a different ""cake"" for her birthday and i was sure i will find what i am searching for in Nahlan's kitchen! I enjoyed chatting with the staff and got a tasty Reese peanut butter cookie topped with a chocolate cookie dough! Definitely coming back for more!",4.0,,TripAdvisor,67,,,Unknown,Amir Omar Street,Unknown,Unknown
rev_01052,src3_394,Skirt,"[Wow!!] Beirut is a little tricky as far as location is concerned. This restaurant is somehwat hidden away, but don't let that put you off. Is is easy to locate on google maps or on Allo taxi. It is small, boutique and very, very friendly. 

So much for location.

But here is the kicker. The staff are attentive without being overbearing. Arabic, French and English are spoken with equivalent fluency. There are brilliant starters and coffee and desserts are available. But the real deal here are the steaks. 

Yes; you will pay for what you get; It is not cheap, but when it comes it is sublime. Or better. I will confess I had an Argentinian 200g fillet and chips. It was quite simply wonderful. 

I was in Beirut for two weeks and would (and will) go back here to get a real, quality and carefully well-cooked steak which you could compare with anything you could get in London, Munich, Sydney or Cape Town.

LBP, USD and mainstream credit cards are welcome (with a + for international credit cards)

If  you are hankering for a clearly wonderful beef meat meal with 100% quality, then this is your place.","Wow!!: Beirut is a little tricky as far as location is concerned. This restaurant is somehwat hidden away, but don't let that put you off. Is is easy to locate on google maps or on Allo taxi. It is small, boutique and very, very friendly. So much for location. But here is the kicker. The staff are attentive without being overbearing. Arabic, French and English are spoken with equivalent fluency. There are brilliant starters and coffee and desserts are available. But the real deal here are the steaks. Yes; you will pay for what you get; It is not cheap, but when it comes it is sublime. Or better. I will confess I had an Argentinian 200g fillet and chips. It was quite simply wonderful. I was in Beirut for two weeks and would (and will) go back here to get a real, quality and carefully well-cooked steak which you could compare with anything you could get in London, Munich, Sydney or Cape Town. LBP, USD and mainstream credit cards are welcome (with a + for international credit cards) If you are hankering for a clearly wonderful beef meat meal with 100% quality, then this is your place.",5.0,,TripAdvisor,198,,,Unknown,Assurex Bldg,Unknown,Unknown
rev_01053,src3_394,Skirt,"[Paradise for meet lovers] Our freind told us we must come here and try meet. And I am so happy we did. It is very nice place,  few tables,  great  salads and of course meat. Very tasty, you can feel different kind of source and spices in each bite.
Very nice wine list.","Paradise for meet lovers: Our freind told us we must come here and try meet. And I am so happy we did. It is very nice place, few tables, great salads and of course meat. Very tasty, you can feel different kind of source and spices in each bite. Very nice wine list.",5.0,,TripAdvisor,53,,,Unknown,Assurex Bldg,Unknown,Unknown
rev_01054,src3_394,Skirt,"[Great atmosphere] Good service, great atmosphere, tasty burgers indeed
The vibe is pretty cosy, friendly waiters and staff","Great atmosphere: Good service, great atmosphere, tasty burgers indeed The vibe is pretty cosy, friendly waiters and staff",4.0,,TripAdvisor,18,,,Unknown,Assurex Bldg,Unknown,Unknown
rev_01055,src3_394,Skirt,"[Excellent food.] The meat is consistently excellent. The ambiance is always nice and cosy. It is expensive though, especially if you don't order a piece of meat; i.e.: meat price is acceptable as it's top quality, but burger and appetizers are so overpriced. ","Excellent food.: The meat is consistently excellent. The ambiance is always nice and cosy. It is expensive though, especially if you don't order a piece of meat; i.e.: meat price is acceptable as it's top quality, but burger and appetizers are so overpriced.",4.0,,TripAdvisor,43,,,Unknown,Assurex Bldg,Unknown,Unknown
rev_01056,src3_472,balthus,[Business lunch restaurant] Top end restaurant in downtown area focused on business lunch customers (as I was). 50/60’s chic style decor. Food was Mediterranean/French. Good quality food and cooking but nothing exceptional or Michelin standard. Service was attentive. ,Business lunch restaurant: Top end restaurant in downtown area focused on business lunch customers (as I was). 50/60’s chic style decor. Food was Mediterranean/French. Good quality food and cooking but nothing exceptional or Michelin standard. Service was attentive.,4.0,,TripAdvisor,38,,,Unknown,Ghandour Building,Unknown,Unknown
rev_01057,src3_472,balthus,"[Best Mediterranean/French restaurant in Beirut] I go to Balthus once per month for business/friends lunch. The menu has been clinically improved. Offering many options for the healthy and the foodies.
Tuesday and Thursday are Kebbe Naye day, pre order it to guarantee your portion. Their crab salad, tuna salad made with fresh fish is second to none. The fresh ham , a la coupe is a house specialty but not always available.The omelette and meat options are excellent and the tomatoes and also the pea salads are exquisite! Must visit for a great meal and service.","Best Mediterranean/French restaurant in Beirut: I go to Balthus once per month for business/friends lunch. The menu has been clinically improved. Offering many options for the healthy and the foodies. Tuesday and Thursday are Kebbe Naye day, pre order it to guarantee your portion. Their crab salad, tuna salad made with fresh fish is second to none. The fresh ham , a la coupe is a house specialty but not always available.The omelette and meat options are excellent and the tomatoes and also the pea salads are exquisite! Must visit for a great meal and service.",5.0,,TripAdvisor,96,,,Unknown,Ghandour Building,Unknown,Unknown
rev_01058,src3_472,balthus,"[Only the best] Great ingredients wonderful service professional staff. Superb wine list needs to be updated as you see a wine year on bottle and you get another. An efficient small effective menu with fresh ingredients.
Felicitations for Mrs. Frida",Only the best: Great ingredients wonderful service professional staff. Superb wine list needs to be updated as you see a wine year on bottle and you get another. An efficient small effective menu with fresh ingredients. Felicitations for Mrs. Frida,5.0,,TripAdvisor,40,,,Unknown,Ghandour Building,Unknown,Unknown
rev_01059,src3_472,balthus,"[The place to do business] This is the place to do business in Beirut whether its politicians, bankers,  lawyers or leaders of industry...they are all invariably here at least once a week. Never sitting outside, always inside. The food is delicious whatever you order and the service is impeccable (which is hard to achieve in Lebanon). My favourites are the tomatoe salad, lentil salad and the steak. ","The place to do business: This is the place to do business in Beirut whether its politicians, bankers, lawyers or leaders of industry...they are all invariably here at least once a week. Never sitting outside, always inside. The food is delicious whatever you order and the service is impeccable (which is hard to achieve in Lebanon). My favourites are the tomatoe salad, lentil salad and the steak.",5.0,,TripAdvisor,67,,,Unknown,Ghandour Building,Unknown,Unknown
rev_01060,src3_472,balthus,"[Now very average and way overpriced] Used to be a fan but the last couple of meals were quite disappointing. While the service was good, the food was mediocre, except for a tasty ceviche. But the prices have risen to stratospheric levels for what is essentially an average bistro. I sense that with this approach, the place won't be around much longer. I will certainly not go there again.","Now very average and way overpriced: Used to be a fan but the last couple of meals were quite disappointing. While the service was good, the food was mediocre, except for a tasty ceviche. But the prices have risen to stratospheric levels for what is essentially an average bistro. I sense that with this approach, the place won't be around much longer. I will certainly not go there again.",2.0,,TripAdvisor,69,,,Unknown,Ghandour Building,Unknown,Unknown
rev_01061,src3_123,Cocteau,"[Disappointed service] I was disappointed as I didn’t get the service I was expecting. 
1- After my visit to the restaurant to pay a deposit and agreed on location of table, I was disappointed on the day of dinner that they did not seat us on the selected table 
2-I requested to include the names of my daughter and her husband on a private menu, as  we were celebrating their wedding, restaurant skipped writing their names and only apologized after ruining my surprise","Disappointed service: I was disappointed as I didn’t get the service I was expecting. 1- After my visit to the restaurant to pay a deposit and agreed on location of table, I was disappointed on the day of dinner that they did not seat us on the selected table 2-I requested to include the names of my daughter and her husband on a private menu, as we were celebrating their wedding, restaurant skipped writing their names and only apologized after ruining my surprise",2.0,,TripAdvisor,83,,,Unknown,Palladium building,Unknown,Unknown
rev_01062,src3_123,Cocteau,"[Great restaurant] We came to this restaurant on a family lunch. The food was good and the service very nice. I have heard comment on this place in the past saying that it was a place to “see and to be seen”, implying that the food was not great, though if that was the case before, I believe it isn’t anymore. ","Great restaurant: We came to this restaurant on a family lunch. The food was good and the service very nice. I have heard comment on this place in the past saying that it was a place to “see and to be seen”, implying that the food was not great, though if that was the case before, I believe it isn’t anymore.",5.0,,TripAdvisor,61,,,Unknown,Palladium building,Unknown,Unknown
rev_01063,src3_123,Cocteau,"[Great restaurant for lunch] Enjoyed a Business lunch here ..located in downtown area, really smart dining space with very attentive service. Excellent quality cooking  and ingredients...meats were all exceptional..the Chauteaubriand and veal chop in particular. Appetisers were all really fresh ingredients and well presented. Desserts were also good, particularly the traditional French Toast with caramel sauce. High end restaurant with high quality cooking and service. Highly recommended. ","Great restaurant for lunch: Enjoyed a Business lunch here ..located in downtown area, really smart dining space with very attentive service. Excellent quality cooking and ingredients...meats were all exceptional..the Chauteaubriand and veal chop in particular. Appetisers were all really fresh ingredients and well presented. Desserts were also good, particularly the traditional French Toast with caramel sauce. High end restaurant with high quality cooking and service. Highly recommended.",5.0,,TripAdvisor,67,,,Unknown,Palladium building,Unknown,Unknown
rev_01064,src3_123,Cocteau,"[Bad experience] The risotto a la Truffe was terribly salty. Couldn’t eat it
The fillet dish was supposed to be served with potatoes and spinach. The spinach was not served. And when I ask for it They have added additional price. 
The waiters are not friendly and not attentive to the customers request
My experience was below average",Bad experience: The risotto a la Truffe was terribly salty. Couldn’t eat it The fillet dish was supposed to be served with potatoes and spinach. The spinach was not served. And when I ask for it They have added additional price. The waiters are not friendly and not attentive to the customers request My experience was below average,2.0,,TripAdvisor,58,,,Unknown,Palladium building,Unknown,Unknown
rev_01065,src3_123,Cocteau,"[Nice food, bad service] We were three girlfriends visiting the restaurant on Saturday night, despite our hotel suggestion not to.. The restaurant has a luxurious atmosphere. The cuisine is French. First complimentary little plates of carrots, cashius and Parmesan was a very pleasant surprise. Niçoise salad was ok, risotto very tasty, although fatty, chateaubriand and beef fillet of extremely high quality. Finally, dessert, apple crumble with Cointreau ice cream was the best ever!! Not to miss. The main complain that we are still talking about is the service: DISHES WERE TAKEN AWAY WHILE WE HAD NOT FINISHED EATING!!! Never happened to us in any other restaurant. It seems that they wanted us to leave the restaurant asap! Also, one of the waiters was unexperienced, almost spilled the food on my friend’s head!! Only exception, the parking valet service: boys held huge umbrellas helping us to reach our taxi protecting us from the heavy rain! Overall: nice expensive restaurant, tasty food coming at big portions. Recommended, just stand up against the overeager waiters ...","Nice food, bad service: We were three girlfriends visiting the restaurant on Saturday night, despite our hotel suggestion not to.. The restaurant has a luxurious atmosphere. The cuisine is French. First complimentary little plates of carrots, cashius and Parmesan was a very pleasant surprise. Niçoise salad was ok, risotto very tasty, although fatty, chateaubriand and beef fillet of extremely high quality. Finally, dessert, apple crumble with Cointreau ice cream was the best ever!! Not to miss. The main complain that we are still talking about is the service: DISHES WERE TAKEN AWAY WHILE WE HAD NOT FINISHED EATING!!! Never happened to us in any other restaurant. It seems that they wanted us to leave the restaurant asap! Also, one of the waiters was unexperienced, almost spilled the food on my friend’s head!! Only exception, the parking valet service: boys held huge umbrellas helping us to reach our taxi protecting us from the heavy rain! Overall: nice expensive restaurant, tasty food coming at big portions. Recommended, just stand up against the overeager waiters ...",4.0,,TripAdvisor,173,,,Unknown,Palladium building,Unknown,Unknown
rev_01066,src3_134,Deli.co,[Good food nice atmosphere] Salads are very good.  the daily plate was good Moujadra.  it is pleasent to sit outdoor when the weather is good.  Freindly service.  Can order food from adjacent Pizza co and Burger co.,Good food nice atmosphere: Salads are very good. the daily plate was good Moujadra. it is pleasent to sit outdoor when the weather is good. Freindly service. Can order food from adjacent Pizza co and Burger co.,4.0,,TripAdvisor,37,,,Unknown,Patriach Howayek St,Unknown,Unknown
rev_01067,src3_134,Deli.co,"[Great breakfast, well priced!] Our family spent a few days in Beirut. We wanted to avoid the 30$ per person usually charged in hotels. We found this nice restaurant, well located and offering excellent breakfast (eggs on toast, avocado-eggs bagels....) at a reasonable price.  A no brainer to start the day well!","Great breakfast, well priced!: Our family spent a few days in Beirut. We wanted to avoid the 30$ per person usually charged in hotels. We found this nice restaurant, well located and offering excellent breakfast (eggs on toast, avocado-eggs bagels....) at a reasonable price. A no brainer to start the day well!",4.0,,TripAdvisor,52,,,Unknown,Patriach Howayek St,Unknown,Unknown
rev_01068,src3_134,Deli.co,"[Gluten Free Deli.co Delight] My brother, his wife, kids & I went to Deli.co early on in December for breakfast in downtown Beirut in a Saturday.

The place is average sized - although the outdoor seating arrangement felt a little crowded and in close proximity to other patrons. 

The waiter was pretty helpful and offered us plenty of advice and a quick service. 

I ordered gluten free waffles & was truly truly impressed at how yummy they are, while me niece ordered scrambled eggs, which were pretty moist. My sister in law loved her avo on toast while my brother found his pancakes mediocre. I also ordered a gluten free pb&j with caramelized banana which was alright. 
The the star dish, and a must try of you try this place, was the gluten free waffles; everyone agreed that they were the best waffles we’ve tasted in a longtime - not to mention gluten free!  

Over all, Deli.co’s outdoor seating arrangement had a chill vibe, especially for a Saturday and the food was tasty. ","Gluten Free Deli.co Delight: My brother, his wife, kids & I went to Deli.co early on in December for breakfast in downtown Beirut in a Saturday. The place is average sized - although the outdoor seating arrangement felt a little crowded and in close proximity to other patrons. The waiter was pretty helpful and offered us plenty of advice and a quick service. I ordered gluten free waffles & was truly truly impressed at how yummy they are, while me niece ordered scrambled eggs, which were pretty moist. My sister in law loved her avo on toast while my brother found his pancakes mediocre. I also ordered a gluten free pb&j with caramelized banana which was alright. The the star dish, and a must try of you try this place, was the gluten free waffles; everyone agreed that they were the best waffles we’ve tasted in a longtime - not to mention gluten free! Over all, Deli.co’s outdoor seating arrangement had a chill vibe, especially for a Saturday and the food was tasty.",5.0,,TripAdvisor,173,,,Unknown,Patriach Howayek St,Unknown,Unknown
