restaurant_id,name,cuisine_primary,cuisine_tags,address_full,area,city,country,phone,rating_overall,rating_google,rating_tripadvisor,review_count_total,review_count_google,review_count_tripadvisor,star_5_count,star_4_count,star_3_count,star_2_count,star_1_count,star_5_percent,star_4_percent,star_3_percent,star_2_percent,star_1_percent,price_category,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,delivery_available,outdoor_seating,reservation_required,cash_only,credit_cards_accepted,wifi_available,wheelchair_accessible,takeaway_available,parking_available,live_music,pet_friendly,kids_friendly,menu_items,menu_link,website,data_source,source_url,scraped_date,last_updated
src3_144,Fluka Ghassan,Unknown,Unknown,"Riad Solh Street, Sidon 0000 Lebanon",Riad Solh Street,Saida,Lebanon,,3.0,,3.0,2,0,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,,,https://www.facebook.com/flukarestaurant/,source3,https://www.tripadvisor.com/Restaurant_Review-g445051-d19091283-Reviews-Fluka_Ghassan-Sidon_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_145,Foll Option,Unknown,Unknown,"Dam & Farez, 24 Street, Tripoli Lebanon",Dam & Farez,Tripoli,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/Foll-Option-277125002457166/,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d17353559-Reviews-Foll_Option-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_146,Fred Kitchen & Bar,Unknown,Unknown,"Gemayzeh Boutros Dagher, Beirut Lebanon",Gemayzeh Boutros Dagher,Beirut,Lebanon,,5.0,,5.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d33252167-Reviews-Fred_Kitchen_Bar-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_147,G village Beirut,Unknown,Unknown,"Beirut Manara Behind Luna Park, Beirut Lebanon",Unknown,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d34035709-Reviews-G_village_Beirut-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_148,Gavi,Unknown,Unknown,"Rafic Salloum Palladium Building, Beirut Lebanon",Rafic Salloum Palladium Building,Beirut,Lebanon,,3.9,,3.9,95,0,95,0,1,0,1,3,0.0,20.0,0.0,20.0,60.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/pages/Gavi/1565162073768302,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d8331886-Reviews-Gavi-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_149,Gelataio,Unknown,Unknown,"Urban Dreams Tower, Ground Floor, Pierre Gemayel St., Beirut Lebanon",Urban Dreams Tower,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.gelata.io,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d34250519-Reviews-Gelataio-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_150,George And Dragon,Unknown,Unknown,"Main square, Amchit Lebanon",Main square,Byblos,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g1178586-d19658461-Reviews-George_And_Dragon-Amchit_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_151,Georges Maalouf Seafood & Snack,Unknown,Unknown,"118 Street, Batroun Lebanon",118 Street,Batroun,Lebanon,,4.9,,4.9,16,0,16,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d10507771-Reviews-Georges_Maalouf_Seafood_Snack-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_152,Gia La Cucina D'amore,Unknown,Unknown,"Monot, Achrafieh Vgr4+7x Beirut, Beirut Lebanon",Monot,Beirut,Lebanon,,5.0,,5.0,5,0,5,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://gialacucinadamore.com,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d25081328-Reviews-Gia_La_Cucina_D_amore-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_153,Gluten Free May,Unknown,Unknown,"Majdlyun Main Street, Sidon 961 Lebanon",Majdlyun Main Street,Sidon,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g445051-d33335205-Reviews-Gluten_Free_May-Sidon_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_154,Greenhouse Cafeandbar,Unknown,Unknown,"Eddeh Main Street, Batroun Lebanon",Eddeh Main Street,Batroun,Lebanon,,5.0,,5.0,2,0,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/GreenHouseCafeandBar/,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d23388741-Reviews-Greenhouse_Cafeandbar-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_155,Grid,Unknown,Unknown,"Beirut Souks, Waygand Street, Beirut Lebanon",Waygand Street,Beirut,Lebanon,,3.7,,3.7,6,0,6,1,2,0,0,1,25.0,50.0,0.0,0.0,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d12286250-Reviews-Grid-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_156,Grill house,Unknown,Unknown,"Gemayzet Street, Tyre Lebanon",Gemayzet Street,Tyre,Lebanon,,5.0,,5.0,2,0,2,4,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d19238882-Reviews-Grill_house-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_157,Grillz Diner,Unknown,Unknown,"Wata Al Msaytbeh, New Tv / Al Jadeed bldg., Beirut Lebanon",Wata Al Msaytbeh,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/GrillzDiner/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d12067944-Reviews-Grillz_Diner-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_158,Grind Coffee House,Unknown,Unknown,"Justinian Street and Rue America Clemenceau Distric, Beirut Lebanon",Justinian Street and Rue America Clemenceau Distric,Beirut,Lebanon,,4.0,,4.0,1,0,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d17521771-Reviews-Grind_Coffee_House-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_159,Grotesque,Unknown,Unknown,"El Arz, Beirut Lebanon",El Arz,Beirut,Lebanon,,5.0,,5.0,1,0,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d19144618-Reviews-Grotesque-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_160,Gustave Bouchon,Unknown,Unknown,"Sea Side Road, Byblos Lebanon",Sea Side Road,Byblos,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/gustavebouchonlb/,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d15238589-Reviews-Gustave_Bouchon-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_161,HUSK Beirut,Unknown,Unknown,"Al Arz Street, Pasteur, Gemmayze Saifi 429, Beirut Lebanon",Al Arz Street,Beirut,Lebanon,,4.1,,4.1,11,0,11,3,1,0,0,1,60.0,20.0,0.0,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,TRUE,,,http://www.huskmicrodiner.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d17388060-Reviews-HUSK_Beirut-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_162,Hale,Unknown,Unknown,"Steps, Gouraud, Beirut, Beirut Lebanon",Steps,Beirut,Lebanon,,4.0,,4.0,1,0,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d33955638-Reviews-Hale-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_163,Hallab HG 1881,Unknown,Unknown,"Cornish Mazraa, Saeb Salam Facing Mazen Pharmacy, Beirut Lebanon",Cornish Mazraa,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d20831315-Reviews-Hallab_HG_1881-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_164,Hartaaji,Unknown,Unknown,"Nabih Berri Boulevard, Tyre Lebanon",Nabih Berri Boulevard,Tyre,Lebanon,,5.0,,5.0,1,0,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/harta2ji/,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d17655098-Reviews-Hartaaji-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_165,Haven - The Cabin,Unknown,Unknown,"Lebanese American University Road Top Hill, Byblos 4504 Lebanon",Lebanese American University Road Top Hill,Byblos,Lebanon,,4.8,,4.8,30,0,30,3,2,0,0,0,60.0,40.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/haventhecabin/,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d14001129-Reviews-Haven_The_Cabin-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_166,Hilmi's House of Lemonade,Unknown,Unknown,"902 Street Hilmi's building, Batroun Lebanon",902 Street Hilmi's building,Batroun,Lebanon,,4.3,,4.3,35,0,35,1,0,0,0,2,33.3,0.0,0.0,0.0,66.7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/hilmislemonade/,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d14193506-Reviews-Hilmi_s_House_of_Lemonade-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_167,Hometown,Unknown,Unknown,"Main Street Old Souk Street a1, Chekka Lebanon",Main Street Old Souk Street a1,Batroun,Lebanon,,5.0,,5.0,9,0,9,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/HometownSushiPub/,source3,https://www.tripadvisor.com/Restaurant_Review-g6538961-d12615817-Reviews-Hometown-Chekka_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_168,IRIS Beirut,Unknown,Unknown,"Beirut New Waterfront Seaside Pavilion, Beirut Lebanon",Unknown,Beirut,Lebanon,,4.2,,4.2,274,0,274,0,1,0,1,3,0.0,20.0,0.0,20.0,60.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,,,https://www.facebook.com/Irisbeirut/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d2296064-Reviews-IRIS_Beirut-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_169,Ichkhanian Bakery,Unknown,Unknown,"Rue Hussein Beyhum Zoukak El-Blate, Beirut 1107 Lebanon",Rue Hussein Beyhum Zoukak El-Blate,Beirut,Lebanon,,4.5,,4.5,41,0,41,4,1,0,0,0,80.0,20.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,,,http://ichkhanianbakery.com,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d1738381-Reviews-Ichkhanian_Bakery-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_170,JON Boutique Bar,Unknown,Unknown,"Seaside road, Byblos 1401 Lebanon",Seaside road,Byblos,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/JonBoutiqueBar/,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d16759125-Reviews-JON_Boutique_Bar-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_171,JackieO Beirut,Unknown,Unknown,"Saifi, Darwish Haddad, Beirut Lebanon",Saifi,Beirut,Lebanon,,4.1,,4.1,18,0,18,0,5,0,0,0,0.0,100.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/jackieOBeirut/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d12154437-Reviews-JackieO_Beirut-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_172,Jai,Unknown,Unknown,"Myrtom House Bldg, Rue du Mexique, Kantari, Beirut 00000 Lebanon",Myrtom House Bldg,Beirut,Lebanon,,4.5,,4.5,293,0,293,3,0,1,0,1,60.0,0.0,20.0,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/jaikitchen,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d4455623-Reviews-Jai-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_173,Jalsat Layalina,Unknown,Unknown,"Highway Hrajel Faraya, Faraiya Lebanon",Highway Hrajel Faraya,Keserwan,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/JalsitLayalina/?rf=694236333985377,source3,https://www.tripadvisor.com/Restaurant_Review-g2550217-d22874284-Reviews-Jalsat_Layalina-Faraiya_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_174,Jalsat Restaurant,Unknown,Unknown,Mairouba Lebanon,Unknown,Keserwan,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/jalsatrestaurant/,source3,https://www.tripadvisor.com/Restaurant_Review-g3223545-d19069209-Reviews-Jalsat_Restaurant-Mairouba_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_175,Jalset Al Erzal,Unknown,Unknown,"Autostrade Hrajel, Faraiya Lebanon",Autostrade Hrajel,Keserwan,Lebanon,,4.1,,4.1,44,0,44,3,0,0,1,1,60.0,0.0,0.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.nogarlicnoonions.com/jalset-el-erzal/,source3,https://www.tripadvisor.com/Restaurant_Review-g2550217-d7680715-Reviews-Jalset_Al_Erzal-Faraiya_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_176,Jalset Layalina,Unknown,Unknown,"Faraya Highway Hrajel, Faraiya Lebanon",Faraya Highway Hrajel,Keserwan,Lebanon,,5.0,,5.0,2,0,2,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/JalsitLayalina/,source3,https://www.tripadvisor.com/Restaurant_Review-g2550217-d20989201-Reviews-Jalset_Layalina-Faraiya_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_177,Jars & Co,Unknown,Unknown,"Clemenceau, Beirut Lebanon",Clemenceau,Beirut,Lebanon,,3.3,,3.3,3,0,3,0,1,2,0,0,0.0,33.3,66.7,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.jarsandco.delivery,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d8482337-Reviews-Jars_Co-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_178,Jars & Co,Unknown,Unknown,"Omar Amin Street, Beirut Lebanon",Omar Amin Street,Beirut,Lebanon,,5.0,,5.0,1,0,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.jarsandco.menu,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d13114631-Reviews-Jars_Co-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_179,Jessy Juice,Unknown,Unknown,"Main Street, Batroun Lebanon",Main Street,Batroun,Lebanon,,5.0,,5.0,3,0,3,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/jessyjuice1991/,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d23354815-Reviews-Jessy_Juice-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_180,Jnaynit Farid,Unknown,Unknown,"Joint Beirut, Bechara El Khoury, Beirut 1106 Lebanon",Bechara El Khoury,Beirut,Lebanon,,3.0,,3.0,1,0,1,0,0,2,0,0,0.0,0.0,100.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/JnaynitFarid/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d14017790-Reviews-Jnaynit_Farid-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_181,Juicy Grill,Unknown,Unknown,"Fouad Chehab Street Facing College Central, Jounieh Lebanon",Fouad Chehab Street Facing College Central,Jounieh,Lebanon,,4.6,,4.6,9,0,9,2,2,0,0,0,50.0,50.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/juicygrilllebanon/,source3,https://www.tripadvisor.com/Restaurant_Review-g298267-d14923662-Reviews-Juicy_Grill-Jounieh_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_182,Kabablaki Grill,Unknown,Unknown,"Byblos, Byblos 961 Lebanon",Unknown,Byblos,Lebanon,,4.7,,4.7,6,0,6,3,2,0,0,0,60.0,40.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/Kabablaki/,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d13497853-Reviews-Kabablaki_Grill-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_183,Kaddoum center,Unknown,Unknown,"Main Street, Byblos Lebanon",Main Street,Byblos,Lebanon,,3.9,,3.9,22,0,22,2,2,0,0,1,40.0,40.0,0.0,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/kaddoumcenter/?rf=217999271576333,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d9985162-Reviews-Kaddoum_center-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_184,Kahloon Restocafe,Unknown,Unknown,"Jemeizat Street Sour, Tyre Lebanon",Jemeizat Street Sour,Tyre,Lebanon,,3.5,,3.5,15,0,15,2,1,0,0,2,40.0,20.0,0.0,0.0,40.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.facebook.com/kahloon77/,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d10541751-Reviews-Kahloon_Restocafe-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_185,Kahwet Azmi,Unknown,Unknown,"1144 Marfaa, Uruguay St. Le Patio Hotel Builing, Solidere, Beirut Lebanon",1144 Marfaa,Beirut,Lebanon,,4.3,,4.3,28,0,28,4,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d9748686-Reviews-Kahwet_Azmi-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_186,Kaleo,Unknown,Unknown,"Dr Fawzi Daouk St 24 Ave, Beirut 1107 Lebanon",Dr Fawzi Daouk St 24 Ave,Beirut,Lebanon,,4.7,,4.7,13,0,13,2,3,0,0,0,40.0,60.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d12849658-Reviews-Kaleo-Beirut.html?m=66827,2026-04-15,2026-04-15
